[2021-03-24 12:03:45] , 63.00, 63.26, 12.20
[2021-03-24 12:03:50] , 63.00, 63.26, 12.20
[2021-03-24 12:03:55] , 62.00, 63.24, 12.20
[2021-03-24 12:04:00] , 62.00, 63.20, 12.20
[2021-03-24 12:04:05] , 62.00, 63.16, 12.20
[2021-03-24 12:04:10] , 62.00, 63.12, 12.20
[2021-03-24 12:04:15] , 62.00, 63.10, 12.20
[2021-03-24 12:04:20] , 62.00, 63.08, 12.20
[2021-03-24 12:04:25] , 62.00, 63.06, 12.20
[2021-03-24 12:04:30] , 62.00, 63.04, 12.20
[2021-03-24 12:04:35] , 62.00, 63.02, 12.20
[2021-03-24 12:04:40] , 62.00, 62.98, 12.20
[2021-03-24 12:04:45] , 62.00, 62.94, 12.20
[2021-03-24 12:04:50] , 62.00, 62.92, 12.20
[2021-03-24 12:04:55] , 62.00, 62.90, 12.10
[2021-03-24 12:05:00] , 62.00, 62.88, 12.10
[2021-03-24 12:05:05] , 63.00, 62.88, 12.10
[2021-03-24 12:05:10] , 63.00, 62.88, 12.10
[2021-03-24 12:05:15] , 63.00, 62.88, 12.10
[2021-03-24 12:05:20] , 63.00, 62.88, 12.00
[2021-03-24 12:05:25] , 63.00, 62.88, 12.00
[2021-03-24 12:05:30] , 63.00, 62.88, 12.00
[2021-03-24 12:05:35] , 62.00, 62.86, 12.00
[2021-03-24 12:05:40] , 63.00, 62.86, 12.10
[2021-03-24 12:05:45] , 63.00, 62.86, 12.10
[2021-03-24 12:05:50] , 63.00, 62.86, 12.10
[2021-03-24 12:05:55] , 64.00, 62.88, 12.20
[2021-03-24 12:06:00] , 63.00, 62.88, 12.20
[2021-03-24 12:06:05] , 64.00, 62.90, 12.10
[2021-03-24 12:06:10] , 63.00, 62.90, 12.10
[2021-03-24 12:06:15] , 63.00, 62.90, 12.10
[2021-03-24 12:06:20] , 62.00, 62.88, 12.10
[2021-03-24 12:06:25] , 63.00, 62.88, 12.10
[2021-03-24 12:06:30] , 63.00, 62.88, 12.10
[2021-03-24 12:06:35] , 62.00, 62.84, 12.20
[2021-03-24 12:06:40] , 62.00, 62.80, 12.20
[2021-03-24 12:06:45] , 62.00, 62.78, 12.00
[2021-03-24 12:06:50] , 62.00, 62.76, 12.00
[2021-03-24 12:06:55] , 62.00, 62.76, 12.00
[2021-03-24 12:07:00] , 62.00, 62.74, 12.00
[2021-03-24 12:07:05] , 63.00, 62.72, 12.10
[2021-03-24 12:07:10] , 63.00, 62.70, 12.10
[2021-03-24 12:07:15] , 62.00, 62.68, 12.20
[2021-03-24 12:07:20] , 62.00, 62.66, 12.20
[2021-03-24 12:07:25] , 62.00, 62.64, 12.20
[2021-03-24 12:07:30] , 61.00, 62.58, 12.30
[2021-03-24 12:07:35] , 61.00, 62.52, 12.20
[2021-03-24 12:07:40] , 61.00, 62.46, 12.20
[2021-03-24 12:07:45] , 61.00, 62.40, 12.10
[2021-03-24 12:07:50] , 61.00, 62.34, 12.20
[2021-03-24 12:07:55] , 61.00, 62.30, 12.20
[2021-03-24 12:08:00] , 61.00, 62.26, 12.30
[2021-03-24 12:08:05] , 61.00, 62.24, 12.30
[2021-03-24 12:08:10] , 61.00, 62.22, 12.30
[2021-03-24 12:08:15] , 61.00, 62.20, 12.40
[2021-03-24 12:08:20] , 61.00, 62.18, 12.30
[2021-03-24 12:08:25] , 61.00, 62.16, 12.30
[2021-03-24 12:08:30] , 62.00, 62.16, 12.30
[2021-03-24 12:08:35] , 62.00, 62.16, 12.20
[2021-03-24 12:08:40] , 63.00, 62.18, 12.30
[2021-03-24 12:08:45] , 63.00, 62.20, 12.20
[2021-03-24 12:08:50] , 63.00, 62.22, 12.20
[2021-03-24 12:08:55] , 62.00, 62.22, 12.20
[2021-03-24 12:09:00] , 62.00, 62.22, 12.10
[2021-03-24 12:09:05] , 62.00, 62.22, 12.10
[2021-03-24 12:09:10] , 62.00, 62.22, 12.10
[2021-03-24 12:09:15] , 62.00, 62.20, 12.10
[2021-03-24 12:09:20] , 62.00, 62.18, 12.10
[2021-03-24 12:09:25] , 62.00, 62.16, 12.20
[2021-03-24 12:09:30] , 62.00, 62.14, 12.20
[2021-03-24 12:09:35] , 62.00, 62.12, 12.20
[2021-03-24 12:09:40] , 62.00, 62.10, 12.20
[2021-03-24 12:09:45] , 62.00, 62.10, 12.20
[2021-03-24 12:09:50] , 61.00, 62.06, 12.20
[2021-03-24 12:09:55] , 61.00, 62.02, 12.20
[2021-03-24 12:10:00] , 61.00, 61.98, 12.20
[2021-03-24 12:10:05] , 61.00, 61.92, 12.30
[2021-03-24 12:10:10] , 61.00, 61.88, 12.30
[2021-03-24 12:10:15] , 61.00, 61.82, 12.30
[2021-03-24 12:10:20] , 61.00, 61.78, 12.40
[2021-03-24 12:10:25] , 61.00, 61.74, 12.40
[2021-03-24 12:10:30] , 61.00, 61.72, 12.50
[2021-03-24 12:10:35] , 61.00, 61.68, 12.50
[2021-03-24 12:10:41] , 61.00, 61.64, 12.60
[2021-03-24 12:10:46] , 61.00, 61.62, 12.60
[2021-03-24 12:10:51] , 60.00, 61.58, 12.60
[2021-03-24 12:10:56] , 61.00, 61.56, 12.60
[2021-03-24 12:11:01] , 61.00, 61.54, 12.60
[2021-03-24 12:11:06] , 61.00, 61.52, 12.60
[2021-03-24 12:11:11] , 61.00, 61.50, 12.60
[2021-03-24 12:11:16] , 61.00, 61.46, 12.60
[2021-03-24 12:11:21] , 61.00, 61.42, 12.70
[2021-03-24 12:11:26] , 61.00, 61.40, 12.80
[2021-03-24 12:11:31] , 61.00, 61.38, 12.80
[2021-03-24 12:11:36] , 61.00, 61.36, 12.80
[2021-03-24 12:11:41] , 61.00, 61.36, 12.70
[2021-03-24 12:11:46] , 60.00, 61.34, 12.70
[2021-03-24 12:11:51] , 60.00, 61.32, 12.70
[2021-03-24 12:11:56] , 60.00, 61.30, 12.80
[2021-03-24 12:12:01] , 60.00, 61.28, 12.80
[2021-03-24 12:12:06] , 60.00, 61.26, 12.80
[2021-03-24 12:12:11] , 60.00, 61.24, 12.70
[2021-03-24 12:12:16] , 60.00, 61.22, 12.70
[2021-03-24 12:12:21] , 61.00, 61.22, 12.60
[2021-03-24 12:12:26] , 61.00, 61.22, 12.60
[2021-03-24 12:12:31] , 61.00, 61.22, 12.60
[2021-03-24 12:12:36] , 61.00, 61.22, 12.60
[2021-03-24 12:12:41] , 61.00, 61.20, 12.60
[2021-03-24 12:12:46] , 61.00, 61.18, 12.60
[2021-03-24 12:12:51] , 60.00, 61.12, 12.60
[2021-03-24 12:12:56] , 60.00, 61.06, 12.60
[2021-03-24 12:13:01] , 60.00, 61.00, 12.60
[2021-03-24 12:13:06] , 61.00, 60.98, 12.60
[2021-03-24 12:13:11] , 61.00, 60.96, 12.60
[2021-03-24 12:13:16] , 60.00, 60.92, 12.60
[2021-03-24 12:13:21] , 61.00, 60.90, 12.50
[2021-03-24 12:13:26] , 61.00, 60.88, 12.50
[2021-03-24 12:13:31] , 61.00, 60.86, 12.50
[2021-03-24 12:13:36] , 61.00, 60.84, 12.50
[2021-03-24 12:13:41] , 61.00, 60.82, 12.50
[2021-03-24 12:13:46] , 61.00, 60.80, 12.50
[2021-03-24 12:13:51] , 61.00, 60.78, 12.50
[2021-03-24 12:13:56] , 61.00, 60.76, 12.40
[2021-03-24 12:14:01] , 61.00, 60.76, 12.40
[2021-03-24 12:14:06] , 62.00, 60.78, 12.40
[2021-03-24 12:14:11] , 61.00, 60.78, 12.40
[2021-03-24 12:14:16] , 61.00, 60.78, 12.40
[2021-03-24 12:14:21] , 62.00, 60.80, 12.40
[2021-03-24 12:14:26] , 62.00, 60.82, 12.30
[2021-03-24 12:14:31] , 62.00, 60.84, 12.30
[2021-03-24 12:14:36] , 62.00, 60.86, 12.20
[2021-03-24 12:14:41] , 62.00, 60.88, 12.20
[2021-03-24 12:14:46] , 61.00, 60.88, 12.10
[2021-03-24 12:14:51] , 61.00, 60.88, 12.20
[2021-03-24 12:14:56] , 62.00, 60.90, 12.10
[2021-03-24 12:15:01] , 62.00, 60.94, 12.10
[2021-03-24 12:15:06] , 61.00, 60.94, 12.10
[2021-03-24 12:15:11] , 62.00, 60.96, 12.10
[2021-03-24 12:15:16] , 62.00, 60.98, 12.10
[2021-03-24 12:15:21] , 62.00, 61.00, 12.20
[2021-03-24 12:15:26] , 62.00, 61.02, 12.20
[2021-03-24 12:15:31] , 62.00, 61.04, 12.20
[2021-03-24 12:15:36] , 62.00, 61.06, 12.10
[2021-03-24 12:15:41] , 62.00, 61.08, 12.10
[2021-03-24 12:15:46] , 62.00, 61.10, 12.10
[2021-03-24 12:15:51] , 62.00, 61.12, 12.10
[2021-03-24 12:15:56] , 60.00, 61.12, 11.90
[2021-03-24 12:16:01] , 61.00, 61.14, 11.90
[2021-03-24 12:16:06] , 61.00, 61.16, 11.80
[2021-03-24 12:16:11] , 61.00, 61.18, 11.80
[2021-03-24 12:16:16] , 61.00, 61.20, 11.90
[2021-03-24 12:16:21] , 62.00, 61.24, 12.00
[2021-03-24 12:16:26] , 62.00, 61.28, 12.00
[2021-03-24 12:16:31] , 62.00, 61.30, 12.00
[2021-03-24 12:16:36] , 62.00, 61.32, 12.10
[2021-03-24 12:16:41] , 62.00, 61.34, 12.10
[2021-03-24 12:16:46] , 62.00, 61.36, 12.20
[2021-03-24 12:16:51] , 62.00, 61.38, 12.20
[2021-03-24 12:16:56] , 61.00, 61.38, 12.20
[2021-03-24 12:17:01] , 61.00, 61.40, 12.20
[2021-03-24 12:17:06] , 61.00, 61.42, 12.30
[2021-03-24 12:17:11] , 61.00, 61.44, 12.30
[2021-03-24 12:17:16] , 60.00, 61.42, 12.30
[2021-03-24 12:17:21] , 60.00, 61.40, 12.30
[2021-03-24 12:17:26] , 60.00, 61.40, 12.30
[2021-03-24 12:17:31] , 60.00, 61.38, 12.30
[2021-03-24 12:17:36] , 60.00, 61.36, 12.30
[2021-03-24 12:17:41] , 60.00, 61.34, 12.30
[2021-03-24 12:17:46] , 60.00, 61.32, 12.30
[2021-03-24 12:17:51] , 60.00, 61.30, 12.20
[2021-03-24 12:17:56] , 60.00, 61.28, 12.20
[2021-03-24 12:18:01] , 60.00, 61.26, 12.10
[2021-03-24 12:18:06] , 60.00, 61.24, 12.20
[2021-03-24 12:18:11] , 61.00, 61.24, 12.20
[2021-03-24 12:18:16] , 61.00, 61.22, 12.20
[2021-03-24 12:18:21] , 61.00, 61.22, 12.20
[2021-03-24 12:18:26] , 61.00, 61.22, 12.20
[2021-03-24 12:18:31] , 61.00, 61.20, 12.30
[2021-03-24 12:18:36] , 61.00, 61.18, 12.20
[2021-03-24 12:18:41] , 61.00, 61.16, 12.30
[2021-03-24 12:18:46] , 61.00, 61.14, 12.20
[2021-03-24 12:18:51] , 61.00, 61.12, 12.20
[2021-03-24 12:18:56] , 61.00, 61.12, 12.20
[2021-03-24 12:19:01] , 61.00, 61.12, 12.20
[2021-03-24 12:19:06] , 61.00, 61.10, 12.20
[2021-03-24 12:19:11] , 61.00, 61.08, 12.20
[2021-03-24 12:19:16] , 61.00, 61.08, 12.20
[2021-03-24 12:19:21] , 62.00, 61.08, 12.10
[2021-03-24 12:19:26] , 62.00, 61.08, 12.10
[2021-03-24 12:19:31] , 62.00, 61.08, 12.10
[2021-03-24 12:19:36] , 62.00, 61.08, 12.10
[2021-03-24 12:19:41] , 63.00, 61.10, 12.10
[2021-03-24 12:19:46] , 63.00, 61.12, 12.10
[2021-03-24 12:19:51] , 64.00, 61.16, 12.10
[2021-03-24 12:19:56] , 64.00, 61.20, 12.10
[2021-03-24 12:20:01] , 64.00, 61.24, 12.20
[2021-03-24 12:20:06] , 63.00, 61.30, 12.20
[2021-03-24 12:20:11] , 63.00, 61.34, 12.20
[2021-03-24 12:20:16] , 62.00, 61.36, 12.20
[2021-03-24 12:20:21] , 62.00, 61.38, 12.20
[2021-03-24 12:20:26] , 62.00, 61.40, 12.30
[2021-03-24 12:20:31] , 62.00, 61.40, 12.30
[2021-03-24 12:20:36] , 62.00, 61.40, 12.40
[2021-03-24 12:20:41] , 62.00, 61.40, 12.40
[2021-03-24 12:20:46] , 61.00, 61.38, 12.50
[2021-03-24 12:20:51] , 61.00, 61.36, 12.50
[2021-03-24 12:20:56] , 61.00, 61.34, 12.60
[2021-03-24 12:21:01] , 61.00, 61.32, 12.60
[2021-03-24 12:21:06] , 61.00, 61.32, 12.60
[2021-03-24 12:21:11] , 61.00, 61.32, 12.70
[2021-03-24 12:21:16] , 61.00, 61.32, 12.80
[2021-03-24 12:21:21] , 61.00, 61.32, 12.80
[2021-03-24 12:21:26] , 61.00, 61.34, 12.90
[2021-03-24 12:21:31] , 60.00, 61.34, 12.90
[2021-03-24 12:21:36] , 60.00, 61.34, 12.90
[2021-03-24 12:21:41] , 60.00, 61.34, 12.90
[2021-03-24 12:21:46] , 61.00, 61.36, 13.00
[2021-03-24 12:21:51] , 61.00, 61.38, 13.00
[2021-03-24 12:21:56] , 60.00, 61.38, 13.00
[2021-03-24 12:22:01] , 60.00, 61.38, 13.00
[2021-03-24 12:22:06] , 60.00, 61.38, 13.10
[2021-03-24 12:22:11] , 60.00, 61.38, 13.10
[2021-03-24 12:22:16] , 60.00, 61.38, 13.10
[2021-03-24 12:22:21] , 60.00, 61.36, 13.10
[2021-03-24 12:22:26] , 59.00, 61.32, 13.20
[2021-03-24 12:22:31] , 59.00, 61.28, 13.10
[2021-03-24 12:22:36] , 58.00, 61.22, 13.10
[2021-03-24 12:22:41] , 59.00, 61.18, 13.10
[2021-03-24 12:22:46] , 59.00, 61.14, 13.10
[2021-03-24 12:22:51] , 59.00, 61.10, 13.10
[2021-03-24 12:22:56] , 59.00, 61.06, 13.10
[2021-03-24 12:23:01] , 59.00, 61.02, 13.10
[2021-03-24 12:23:06] , 58.00, 60.96, 13.10
[2021-03-24 12:23:11] , 59.00, 60.92, 13.00
[2021-03-24 12:23:16] , 58.00, 60.86, 13.00
[2021-03-24 12:23:21] , 58.00, 60.80, 13.00
[2021-03-24 12:23:26] , 58.00, 60.74, 13.10
[2021-03-24 12:23:31] , 58.00, 60.66, 13.10
[2021-03-24 12:23:36] , 58.00, 60.58, 13.10
[2021-03-24 12:23:41] , 58.00, 60.50, 13.10
[2021-03-24 12:23:46] , 58.00, 60.42, 13.10
[2021-03-24 12:23:51] , 58.00, 60.32, 13.20
[2021-03-24 12:23:56] , 58.00, 60.22, 13.30
[2021-03-24 12:24:01] , 59.00, 60.12, 13.30
[2021-03-24 12:24:06] , 59.00, 60.02, 13.30
[2021-03-24 12:24:11] , 59.00, 59.92, 13.30
[2021-03-24 12:24:16] , 58.00, 59.82, 13.30
[2021-03-24 12:24:21] , 58.00, 59.72, 13.20
[2021-03-24 12:24:26] , 58.00, 59.64, 13.10
[2021-03-24 12:24:31] , 58.00, 59.56, 13.10
[2021-03-24 12:24:36] , 58.00, 59.48, 13.20
[2021-03-24 12:24:41] , 59.00, 59.42, 13.20
[2021-03-24 12:24:46] , 59.00, 59.36, 13.20
[2021-03-24 12:24:51] , 59.00, 59.30, 13.20
[2021-03-24 12:24:56] , 59.00, 59.26, 13.30
[2021-03-24 12:25:01] , 58.00, 59.20, 13.20
[2021-03-24 12:25:06] , 59.00, 59.16, 13.10
[2021-03-24 12:25:11] , 59.00, 59.12, 13.10
[2021-03-24 12:25:16] , 60.00, 59.10, 13.10
[2021-03-24 12:25:21] , 60.00, 59.08, 13.10
[2021-03-24 12:25:26] , 60.00, 59.06, 13.10
[2021-03-24 12:25:31] , 60.00, 59.04, 13.20
[2021-03-24 12:25:36] , 61.00, 59.04, 13.20
[2021-03-24 12:25:41] , 60.00, 59.04, 13.20
[2021-03-24 12:25:46] , 60.00, 59.04, 13.30
[2021-03-24 12:25:51] , 60.00, 59.04, 13.30
[2021-03-24 12:25:56] , 60.00, 59.02, 13.40
[2021-03-24 12:26:01] , 59.00, 58.98, 13.40
[2021-03-24 12:26:06] , 59.00, 58.96, 13.40
[2021-03-24 12:26:11] , 59.00, 58.94, 13.40
[2021-03-24 12:26:16] , 59.00, 58.92, 13.40
[2021-03-24 12:26:21] , 59.00, 58.90, 13.40
[2021-03-24 12:26:26] , 59.00, 58.88, 13.50
[2021-03-24 12:26:31] , 58.00, 58.84, 13.40
[2021-03-24 12:26:36] , 58.00, 58.82, 13.50
[2021-03-24 12:26:41] , 58.00, 58.80, 13.40
[2021-03-24 12:26:46] , 58.00, 58.80, 13.40
[2021-03-24 12:26:51] , 58.00, 58.78, 13.40
[2021-03-24 12:26:56] , 57.00, 58.74, 13.40
[2021-03-24 12:27:01] , 57.00, 58.70, 13.40
[2021-03-24 12:27:06] , 57.00, 58.66, 13.40
[2021-03-24 12:27:11] , 58.00, 58.64, 13.40
[2021-03-24 12:27:17] , 58.00, 58.64, 13.30
[2021-03-24 12:27:22] , 57.00, 58.60, 13.20
[2021-03-24 12:27:27] , 58.00, 58.60, 13.20
[2021-03-24 12:27:32] , 58.00, 58.60, 13.10
[2021-03-24 12:27:37] , 58.00, 58.60, 13.10
[2021-03-24 12:27:42] , 58.00, 58.60, 13.10
[2021-03-24 12:27:47] , 58.00, 58.60, 13.10
[2021-03-24 12:27:52] , 59.00, 58.62, 13.10
[2021-03-24 12:27:57] , 59.00, 58.64, 13.10
[2021-03-24 12:28:02] , 58.00, 58.64, 13.10
[2021-03-24 12:28:07] , 59.00, 58.66, 13.10
[2021-03-24 12:28:12] , 59.00, 58.66, 13.10
[2021-03-24 12:28:17] , 59.00, 58.66, 13.10
[2021-03-24 12:28:22] , 59.00, 58.66, 13.10
[2021-03-24 12:28:27] , 59.00, 58.68, 13.20
[2021-03-24 12:28:32] , 59.00, 58.70, 13.20
[2021-03-24 12:28:37] , 59.00, 58.72, 13.20
[2021-03-24 12:28:42] , 59.00, 58.74, 13.20
[2021-03-24 12:28:47] , 59.00, 58.76, 13.30
[2021-03-24 12:28:52] , 59.00, 58.76, 13.30
[2021-03-24 12:28:57] , 60.00, 58.78, 13.40
[2021-03-24 12:29:02] , 59.00, 58.78, 13.40
[2021-03-24 12:29:07] , 59.00, 58.78, 13.30
[2021-03-24 12:29:12] , 59.00, 58.80, 13.30
[2021-03-24 12:29:17] , 59.00, 58.80, 13.20
[2021-03-24 12:29:22] , 58.00, 58.78, 13.20
[2021-03-24 12:29:27] , 58.00, 58.74, 13.20
[2021-03-24 12:29:32] , 58.00, 58.70, 13.20
[2021-03-24 12:29:37] , 58.00, 58.66, 13.10
[2021-03-24 12:29:42] , 58.00, 58.62, 13.10
[2021-03-24 12:29:47] , 58.00, 58.56, 13.10
[2021-03-24 12:29:52] , 58.00, 58.52, 13.20
[2021-03-24 12:29:57] , 58.00, 58.48, 13.30
[2021-03-24 12:30:02] , 58.00, 58.44, 13.30
[2021-03-24 12:30:07] , 57.00, 58.38, 13.30
[2021-03-24 12:30:12] , 57.00, 58.34, 13.30
[2021-03-24 12:30:17] , 57.00, 58.30, 13.40
[2021-03-24 12:30:22] , 57.00, 58.26, 13.40
[2021-03-24 12:30:27] , 57.00, 58.22, 13.40
[2021-03-24 12:30:32] , 57.00, 58.18, 13.40
[2021-03-24 12:30:37] , 58.00, 58.16, 13.50
[2021-03-24 12:30:42] , 58.00, 58.16, 13.50
[2021-03-24 12:30:47] , 58.00, 58.16, 13.40
[2021-03-24 12:30:52] , 57.00, 58.14, 13.50
[2021-03-24 12:30:57] , 57.00, 58.12, 13.40
[2021-03-24 12:31:02] , 57.00, 58.10, 13.40
[2021-03-24 12:31:07] , 56.00, 58.08, 13.40
[2021-03-24 12:31:12] , 57.00, 58.08, 13.40
[2021-03-24 12:31:17] , 57.00, 58.08, 13.40
[2021-03-24 12:31:22] , 57.00, 58.06, 13.30
[2021-03-24 12:31:27] , 57.00, 58.04, 13.20
[2021-03-24 12:31:32] , 58.00, 58.06, 13.20
[2021-03-24 12:31:37] , 58.00, 58.06, 13.20
[2021-03-24 12:31:42] , 58.00, 58.06, 13.10
[2021-03-24 12:31:47] , 58.00, 58.06, 13.10
[2021-03-24 12:31:52] , 57.00, 58.04, 13.00
[2021-03-24 12:31:57] , 58.00, 58.04, 13.10
[2021-03-24 12:32:02] , 58.00, 58.02, 13.10
[2021-03-24 12:32:07] , 59.00, 58.02, 13.10
[2021-03-24 12:32:12] , 58.00, 58.02, 13.10
[2021-03-24 12:32:17] , 58.00, 58.00, 13.20
[2021-03-24 12:32:22] , 58.00, 57.98, 13.20
[2021-03-24 12:32:27] , 57.00, 57.94, 13.20
[2021-03-24 12:32:32] , 57.00, 57.90, 13.20
[2021-03-24 12:32:37] , 57.00, 57.86, 13.20
[2021-03-24 12:32:42] , 57.00, 57.82, 13.20
[2021-03-24 12:32:47] , 57.00, 57.78, 13.20
[2021-03-24 12:32:52] , 57.00, 57.74, 13.20
[2021-03-24 12:32:57] , 57.00, 57.70, 13.20
[2021-03-24 12:33:02] , 57.00, 57.66, 13.20
[2021-03-24 12:33:07] , 58.00, 57.62, 13.10
[2021-03-24 12:33:12] , 58.00, 57.60, 13.10
[2021-03-24 12:33:17] , 58.00, 57.58, 13.10
[2021-03-24 12:33:22] , 58.00, 57.56, 13.20
[2021-03-24 12:33:27] , 59.00, 57.56, 13.20
[2021-03-24 12:33:32] , 59.00, 57.58, 13.30
[2021-03-24 12:33:37] , 59.00, 57.60, 13.20
[2021-03-24 12:33:42] , 59.00, 57.62, 13.30
[2021-03-24 12:33:47] , 59.00, 57.64, 13.30
[2021-03-24 12:33:52] , 59.00, 57.66, 13.20
[2021-03-24 12:33:57] , 58.00, 57.66, 13.20
[2021-03-24 12:34:02] , 59.00, 57.68, 13.20
[2021-03-24 12:34:07] , 59.00, 57.70, 13.20
[2021-03-24 12:34:12] , 59.00, 57.72, 13.20
[2021-03-24 12:34:17] , 59.00, 57.76, 13.10
[2021-03-24 12:34:22] , 59.00, 57.80, 13.10
[2021-03-24 12:34:27] , 59.00, 57.84, 13.10
[2021-03-24 12:34:32] , 59.00, 57.88, 13.10
[2021-03-24 12:34:37] , 59.00, 57.92, 13.10
[2021-03-24 12:34:42] , 59.00, 57.96, 13.10
[2021-03-24 12:34:47] , 60.00, 58.00, 13.10
[2021-03-24 12:34:52] , 60.00, 58.04, 13.00
[2021-03-24 12:34:57] , 60.00, 58.08, 13.10
[2021-03-24 12:35:02] , 60.00, 58.14, 13.00
[2021-03-24 12:35:07] , 60.00, 58.20, 13.00
[2021-03-24 12:35:12] , 60.00, 58.26, 13.00
[2021-03-24 12:35:17] , 60.00, 58.34, 13.00
[2021-03-24 12:35:22] , 60.00, 58.40, 13.10
[2021-03-24 12:35:27] , 60.00, 58.46, 13.10
[2021-03-24 12:35:32] , 60.00, 58.52, 13.10
[2021-03-24 12:35:37] , 60.00, 58.58, 13.00
[2021-03-24 12:35:42] , 59.00, 58.60, 13.10
[2021-03-24 12:35:47] , 60.00, 58.64, 13.00
[2021-03-24 12:35:52] , 60.00, 58.68, 13.10
[2021-03-24 12:35:57] , 60.00, 58.72, 13.10
[2021-03-24 12:36:02] , 60.00, 58.78, 13.10
[2021-03-24 12:36:07] , 60.00, 58.82, 13.10
[2021-03-24 12:36:12] , 60.00, 58.86, 13.10
[2021-03-24 12:36:17] , 60.00, 58.88, 13.10
[2021-03-24 12:36:22] , 60.00, 58.92, 13.00
[2021-03-24 12:36:27] , 60.00, 58.96, 13.10
[2021-03-24 12:36:32] , 60.00, 59.00, 13.10
[2021-03-24 12:36:37] , 59.00, 59.04, 13.10
[2021-03-24 12:36:42] , 58.00, 59.06, 13.10
[2021-03-24 12:36:47] , 59.00, 59.10, 13.10
[2021-03-24 12:36:52] , 58.00, 59.12, 13.10
[2021-03-24 12:36:57] , 59.00, 59.16, 13.10
[2021-03-24 12:37:02] , 58.00, 59.18, 13.10
[2021-03-24 12:37:07] , 58.00, 59.20, 13.10
[2021-03-24 12:37:12] , 59.00, 59.24, 13.00
[2021-03-24 12:37:17] , 59.00, 59.26, 13.00
[2021-03-24 12:37:22] , 59.00, 59.28, 13.00
[2021-03-24 12:37:27] , 59.00, 59.30, 13.00
[2021-03-24 12:37:32] , 59.00, 59.32, 13.00
[2021-03-24 12:37:37] , 59.00, 59.32, 13.00
[2021-03-24 12:37:42] , 59.00, 59.32, 13.00
[2021-03-24 12:37:47] , 60.00, 59.34, 13.10
[2021-03-24 12:37:52] , 60.00, 59.36, 13.10
[2021-03-24 12:37:57] , 60.00, 59.38, 13.10
[2021-03-24 12:38:02] , 59.00, 59.38, 13.20
[2021-03-24 12:38:07] , 59.00, 59.40, 13.20
[2021-03-24 12:38:12] , 59.00, 59.40, 13.20
[2021-03-24 12:38:17] , 59.00, 59.40, 13.20
[2021-03-24 12:38:22] , 59.00, 59.40, 13.30
[2021-03-24 12:38:27] , 59.00, 59.40, 13.20
[2021-03-24 12:38:32] , 59.00, 59.40, 13.20
[2021-03-24 12:38:37] , 58.00, 59.38, 13.20
[2021-03-24 12:38:42] , 58.00, 59.36, 13.20
[2021-03-24 12:38:47] , 58.00, 59.34, 13.20
[2021-03-24 12:38:52] , 58.00, 59.32, 13.20
[2021-03-24 12:38:57] , 58.00, 59.28, 13.30
[2021-03-24 12:39:02] , 58.00, 59.24, 13.40
[2021-03-24 12:39:07] , 58.00, 59.20, 13.40
[2021-03-24 12:39:12] , 58.00, 59.16, 13.40
[2021-03-24 12:39:17] , 58.00, 59.12, 13.40
[2021-03-24 12:39:22] , 58.00, 59.08, 13.40
[2021-03-24 12:39:27] , 58.00, 59.04, 13.40
[2021-03-24 12:39:32] , 58.00, 59.00, 13.40
[2021-03-24 12:39:37] , 58.00, 58.96, 13.40
[2021-03-24 12:39:42] , 57.00, 58.90, 13.40
[2021-03-24 12:39:47] , 57.00, 58.84, 13.50
[2021-03-24 12:39:52] , 57.00, 58.80, 13.40
[2021-03-24 12:39:57] , 57.00, 58.74, 13.50
[2021-03-24 12:40:02] , 57.00, 58.68, 13.50
[2021-03-24 12:40:07] , 57.00, 58.62, 13.60
[2021-03-24 12:40:12] , 56.00, 58.54, 13.60
[2021-03-24 12:40:17] , 56.00, 58.46, 13.60
[2021-03-24 12:40:22] , 57.00, 58.40, 13.70
[2021-03-24 12:40:27] , 57.00, 58.34, 13.70
[2021-03-24 12:40:32] , 57.00, 58.28, 13.60
[2021-03-24 12:40:37] , 56.00, 58.20, 13.60
[2021-03-24 12:40:42] , 56.00, 58.12, 13.60
[2021-03-24 12:40:47] , 56.00, 58.06, 13.60
[2021-03-24 12:40:52] , 56.00, 58.02, 13.70
[2021-03-24 12:40:57] , 56.00, 57.96, 13.70
[2021-03-24 12:41:02] , 56.00, 57.92, 13.70
[2021-03-24 12:41:07] , 56.00, 57.86, 13.70
[2021-03-24 12:41:12] , 56.00, 57.82, 13.70
[2021-03-24 12:41:17] , 56.00, 57.78, 13.70
[2021-03-24 12:41:22] , 56.00, 57.72, 13.80
[2021-03-24 12:41:27] , 56.00, 57.66, 13.80
[2021-03-24 12:41:32] , 56.00, 57.60, 13.80
[2021-03-24 12:41:37] , 56.00, 57.54, 13.80
[2021-03-24 12:41:42] , 56.00, 57.48, 13.90
[2021-03-24 12:41:47] , 56.00, 57.42, 13.90
[2021-03-24 12:41:52] , 56.00, 57.36, 13.90
[2021-03-24 12:41:57] , 56.00, 57.28, 14.00
[2021-03-24 12:42:02] , 56.00, 57.20, 14.00
[2021-03-24 12:42:07] , 56.00, 57.12, 14.00
[2021-03-24 12:42:12] , 56.00, 57.06, 14.10
[2021-03-24 12:42:17] , 56.00, 57.00, 14.10
[2021-03-24 12:42:22] , 56.00, 56.94, 14.10
[2021-03-24 12:42:27] , 56.00, 56.88, 14.20
[2021-03-24 12:42:32] , 55.00, 56.80, 14.20
